2676,,,,,,,,
386,r      ,386,0.794,1.232,1.418,0.0151,0.0173,-0.0732
387,r      ,387,0.707,3.323,2.66,-0.0017,-0.0822,0.0666
388,r      ,388,4.114,1.412,4.177,0.1366,0.0483,0.0529
389,r      ,389,1.053,2.855,3.228,-0.3659,-0.0416,0.051
390,r      ,390,3.77,0.27,1.348,0.1842,-0.1528,-0.1216
391,r      ,391,3.407,1.746,1.229,0.1443,0.0919,0.1115
392,r      ,392,4.104,2.091,4.389,-0.0491,0.0745,-0.1237
393,r      ,393,1.089,3.88,4.381,-0.0064,-0.2918,0.1047
394,r      ,394,4.507,4.034,1.137,0.0349,-0.2157,-0.146
395,r      ,395,2.824,3.038,2.437,0.0097,0.0009,-0.1967
396,r      ,396,1.875,3.082,0.649,-0.2219,-0.0361,-0.1478
397,r      ,397,1.732,4.429,1.178,0.1328,0.0149,-0.025
398,r      ,398,2.541,1.001,4.313,0.1496,0.0789,0.1077
399,r      ,399,4.309,2.988,0.409,0.0749,-0.1274,0.0216
400,r      ,400,3.928,1.688,3.564,0.2127,-0.1583,-0.3862
401,r      ,401,2.74,2.644,2.503,0.0014,0.0759,0.202
402,r      ,402,3.05,0.396,3.65,-0.1266,0.098,0.0037
403,r      ,403,0.697,4.644,2.314,0.1824,0.1163,0.0147
404,r      ,404,4.642,1.582,3.694,0.2116,0.0766,0.1177
405,r      ,405,3.552,2.183,4.649,0.1224,-0.1797,0.2452
406,r      ,406,2.156,0.475,4.886,0.0362,-0.0243,0.1649
407,r      ,407,0.745,0.172,1.291,0.4326,-0.0585,0.2716
408,r      ,408,0.226,1.267,3.775,-0.0993,-0.0497,0.0997
409,r      ,409,2.927,0.964,1.675,0.0279,-0.2464,-0.2817
410,r      ,410,0.271,2.799,1.232,0.0111,-0.1502,0.1425
411,r      ,411,1.016,0.301,4.652,-0.1291,0.2321,0.0169
412,r      ,412,0.513,4.023,0.008,-0.174,0.0898,0.1439
413,r      ,413,2.209,2.177,4.327,0.0023,-0.303,-0.0012
414,r      ,414,2.027,1.613,1.167,0.0097,-0.1145,-0.2396
415,r      ,415,3.113,2.405,0.404,-0.0878,-0.0757,-0.0107
416,r      ,416,0.173,0.64,0.743,0.1359,0.0571,0.1566
417,r      ,417,1.279,2.304,2.939,-0.1452,-0.234,0.0034
418,r      ,418,1.956,4.595,3.977,0.2359,-0.0044,-0.1533
419,r      ,419,1.286,1.543,0.85,-0.0762,0.0081,0.1592
420,r      ,420,0.871,0.653,2.307,0.0272,-0.0469,-0.3014
421,r      ,421,0.516,2.86,4.083,0.1136,-0.0689,0.1191
422,r      ,422,4.069,1.949,0.809,-0.0732,0.2007,0.0519
423,r      ,423,1.862,0.245,2.033,-0.0971,0.2774,-0.0711
424,r      ,424,1.459,0.983,1.972,-0.0407,0.1054,0.0857
425,r      ,425,1.5,1.468,4.188,-0.1047,0.1381,-0.0078
426,r      ,426,2.318,0.785,0.692,-0.169,-0.2401,-0.3393
427,r      ,427,2.232,1.406,2.487,-0.0558,-0.2144,0.1909
428,r      ,428,3.266,0.733,0.266,0.1224,-0.1161,-0.1942
429,r      ,429,0.092,2.596,3.622,0.0023,-0.0265,-0.1018
430,r      ,430,3.016,2.994,4.259,-0.0578,-0.0848,-0.0693
431,r      ,431,2.191,0.755,4.184,-0.1271,0.2357,0.081
432,r      ,432,0.399,4.39,0.345,0.1395,-0.2529,0.0058
433,r      ,433,0.696,3.807,3.501,0.1536,-0.1924,-0.0718
434,r      ,434,4.691,0.997,0.1,-0.3923,0.0779,-0.1686
435,r      ,435,1.647,1.786,2.931,0.0516,0.153,-0.1366
436,r      ,436,1.856,2.104,2.995,-0.1578,0.0144,0.1457
437,r      ,437,2.799,4.496,2.21,-0.1823,-0.0625,-0.3273
438,r      ,438,1.105,4.472,2.803,0.1932,0.0577,-0.3273
439,r      ,439,4.787,1.688,4.045,0.022,0.1841,-0.2651
440,r      ,440,0.299,1.024,1.028,0.318,0.0113,-0.1104
441,r      ,441,4.876,0.95,2.633,-0.0805,-0.0275,0.2026
442,r      ,442,1.68,0.409,3.396,0.3416,-0.0274,-0.1138
443,r      ,443,4.487,3.142,2.557,0.0168,0.1321,-0.0987
444,r      ,444,1.685,0.845,1.156,-0.0995,0.2447,0.339
445,r      ,445,1.392,3.122,2.485,-0.4132,-0.2834,-0.0409
446,r      ,446,3.614,1,2.172,-0.0378,-0.0111,-0.1366
447,r      ,447,0.166,2.767,3.328,0.1833,0.3514,-0.0429
448,r      ,448,3.325,3.254,0.267,0.0741,-0.0875,-0.1619
449,r      ,449,4.704,0.244,0.073,-0.1278,0.0993,-0.0096
450,r      ,450,1.516,2.495,2.005,-0.3614,-0.0882,-0.2768
451,r      ,451,0.02,2.717,2.32,0.232,0.1936,0.1545
452,r      ,452,4.61,4.21,0.03,-0.0487,0.0756,0.1407
453,r      ,453,1.412,2.171,3.99,-0.0241,-0.2073,-0.0021
454,r      ,454,0.065,1.534,2.257,-0.2392,-0.1114,-0.0971
455,r      ,455,0.083,0.956,0.727,-0.0864,-0.1528,0.2122
456,r      ,456,4.443,2.946,3.414,0.0258,0.106,-0.2871
457,r      ,457,3.006,1.44,4.889,0.1378,-0.2547,-0.154
458,r      ,458,4.508,3.573,3.059,-0.0868,0.2685,-0.1728
459,r      ,459,4.883,1.943,0.318,0.0675,-0.0498,0.1198
460,r      ,460,2.121,4.815,4.716,0.0011,0.1536,-0.1474
461,r      ,461,0.665,2.239,3.851,-0.1068,0.0082,0.0824
462,r      ,462,4.806,0.992,4.046,-0.0584,0.0022,-0.254
463,r      ,463,1.622,3.226,1.297,-0.1694,0.106,-0.0256
464,r      ,464,1.79,3.779,4.395,-0.2946,-0.2521,-0.1782
465,r      ,465,4.937,0.861,4.925,0.057,0.2848,-0.0035
466,r      ,466,2.917,3.317,0.308,-0.1929,-0.1022,0.0489
467,r      ,467,1.349,3.346,1.426,0.0792,-0.0379,-0.1271
468,r      ,468,3.899,3.034,1.563,-0.0283,0.0303,0.0765
469,r      ,469,0.175,4.942,1.571,0.1299,0.1493,-0.037
470,r      ,470,3.91,3.233,4.374,-0.0164,0.1165,-0.3896
471,r      ,471,1.747,0.117,4.545,0.2213,-0.2102,0.0257
472,r      ,472,4.717,1.244,3.844,-0.1584,0.0479,0.0062
473,r      ,473,3.672,4.345,1.26,-0.1843,0.0978,-0.0751
474,r      ,474,3.815,0.313,2.932,-0.1526,-0.0834,0.127
475,r      ,475,3.361,0.831,2.919,0.0167,0.0232,-0.0555
476,r      ,476,0.672,2.908,1.222,-0.0897,-0.0065,0.3221
477,r      ,477,1.223,0.693,3.313,0.1585,0.0529,-0.0481
478,r      ,478,0.712,0.54,1.104,0.1791,0.3505,0.1662
479,r      ,479,1.29,2.829,2.016,-0.0906,-0.0855,-0.1989
480,r      ,480,3.966,3.928,2.672,-0.1621,-0.0663,-0.1371
481,r      ,481,1.973,1.368,3.696,0.0407,-0.1196,0.015
482,r      ,482,4.024,3.223,1.277,-0.0992,-0.0202,-0.1244
483,r      ,483,1.011,3.34,4.839,0.1324,0.115,-0.0569
484,r      ,484,4.544,1.928,4.32,-0.0994,-0.1859,-0.1227
485,r      ,485,4.095,4.788,0.236,0.1248,0.2151,0.0853
486,r      ,486,1.465,1.068,3.4,-0.0593,0.0599,0.1379
487,r      ,487,1.2,2.208,0.78,0.2111,-0.1854,0.0939
488,r      ,488,0.983,1.241,4.871,0.1144,0.0014,-0.1141
489,r      ,489,4.636,3.396,2.749,0.082,-0.0708,0.112
490,r      ,490,4.081,3.865,0.826,-0.2788,0.0362,-0.4312
491,r      ,491,3.561,4.272,2.503,0.1833,0.2094,0.0905
492,r      ,492,4.125,2.623,3.531,0.2415,-0.0659,0.1313
493,r      ,493,4.106,3.892,1.606,-0.2237,0.1253,0.2408
494,r      ,494,4.275,4.98,0.971,0.0799,-0.0277,0.0612
495,r      ,495,4.126,0.359,3.832,-0.0279,-0.0351,-0.0732
496,r      ,496,3.682,2.438,1.564,0.1134,-0.1207,0.5706
497,r      ,497,1.138,3.699,4.861,0.2528,-0.0824,0.2536
498,r      ,498,3.691,3.476,1.546,0.1649,-0.2398,-0.104
499,r      ,499,0.966,2.176,1.693,-0.3407,-0.1021,0.207
500,r      ,500,4.556,1.794,1.372,-0.0451,-0.2276,0.2459
501,r      ,501,0.979,0.668,0.383,0.2922,-0.1306,-0.2677
502,r      ,502,2.834,4.687,4.694,-0.188,0.1017,0.0431
503,r      ,503,2.719,1.316,0.545,-0.0628,-0.1899,-0.052
504,r      ,504,0.443,0.26,4.434,0.1217,0.0268,0.1755
505,r      ,505,0.889,0.975,4.213,0.0314,0.0298,-0.0501
506,r      ,506,2.069,1.155,3.153,-0.1047,0.1574,0.1517
507,r      ,507,4.965,3.004,3.974,-0.1442,0.1904,0.0093
508,r      ,508,3.853,3.757,0.545,-0.3224,0.3619,-0.0217
509,r      ,509,1.111,2.793,4.194,0.0104,-0.0645,-0.3169
510,r      ,510,2.973,2.855,3.721,0.2823,-0.0489,-0.1549
511,r      ,511,0.763,2.061,3.286,0.0755,0.2163,0.0355
512,r      ,512,3.545,1.469,2.99,0.1423,0.3137,0.0455
513,r      ,513,1.721,4.293,3.286,0.0543,0.1995,0.1081
514,r      ,514,4.01,2.898,2.317,-0.0031,0.0006,0.0366
515,r      ,515,0.21,3.04,1.571,0.1895,0.1144,0.2999
516,r      ,516,1.648,2.772,1.379,-0.1739,-0.1126,-0.1011
517,r      ,517,2.848,4.907,0.904,-0.0222,-0.0602,-0.0299
518,r      ,518,4.628,0.291,0.625,0.1862,-0.218,-0.0108
519,r      ,519,3.674,0.386,3.684,-0.0208,0.259,-0.1046
520,r      ,520,1.394,1.741,2.066,0.0495,0.0512,0.0438
521,r      ,521,1.721,2.398,0.563,0.2266,0.1084,0.0432
522,r      ,522,4.981,0.648,4.259,0.1591,0.0522,0.0796
523,r      ,523,3.587,2.545,2.016,0.1796,0.1132,-0.024
524,r      ,524,4.931,1.32,0.113,0.0172,-0.0399,-0.2226
525,r      ,525,2.303,1.891,3.292,0.1688,-0.0415,0.1003
526,r      ,526,2.457,3.216,0.443,-0.2528,0.1064,-0.2241
527,r      ,527,1.016,3.518,0.147,-0.073,0.2136,-0.256
528,r      ,528,0.113,2.639,0.325,-0.2356,0.0308,0.138
529,r      ,529,3.387,4.564,3.734,-0.0948,-0.1908,-0.1163
530,r      ,530,3.366,0.499,4.749,0.1504,0.0953,-0.0068
531,r      ,531,3.5,2.824,1.042,-0.1812,-0.1657,0.3098
532,r      ,532,2.212,4.89,4.382,0.3512,-0.0508,-0.0314
533,r      ,533,0.292,1.779,4.327,0.0739,0.1543,-0.0153
534,r      ,534,4.766,2.227,0.841,-0.0859,-0.3067,0.2661
535,r      ,535,3.268,4.257,0.714,-0.0195,-0.0345,0.0529
536,r      ,536,0.167,1.319,1.431,0.0395,-0.2533,-0.3747
537,r      ,537,0.798,3.637,3.21,-0.0153,0.0677,-0.1266
538,r      ,538,3.747,2.546,0.441,-0.3195,-0.0578,-0.0013
539,r      ,539,0.349,1.776,0.577,-0.0275,0.0778,-0.2006
540,r      ,540,2.101,2.52,3.327,-0.1057,-0.2046,0.0453
541,r      ,541,4.97,4.601,3.312,-0.1448,-0.0836,0.0059
542,r      ,542,3.044,4.484,4.502,-0.0539,0.1726,-0.176
543,r      ,543,1.862,2.309,3.571,-0.1266,-0.0895,-0.0135
544,r      ,544,1.019,4.798,2.177,0.2156,-0.0383,-0.2879
545,r      ,545,2.957,4.029,4.342,0.3495,-0.0905,0.284
546,r      ,546,2.584,0.707,4.011,-0.0273,-0.1955,-0.1685
547,r      ,547,1.918,1.552,2.611,0.1069,0.0263,0.0541
548,r      ,548,2.951,4.94,2.42,-0.122,0.0083,-0.0463
549,r      ,549,4.113,4.97,3.897,-0.3605,-0.2015,-0.0698
550,r      ,550,0.187,0.63,1.973,0.2187,-0.333,-0.0531
551,r      ,551,3.841,0.646,3.021,0.0266,-0.3105,-0.0991
552,r      ,552,2.291,1.081,1.394,0.0162,-0.0881,-0.3049
553,r      ,553,3.168,3.352,4.633,0.1114,-0.1064,-0.0953
554,r      ,554,2.317,4.487,1.518,-0.1785,0.015,0.1734
555,r      ,555,2.271,0.612,1.579,-0.0446,-0.0378,-0.0524
556,r      ,556,0.721,1.849,0.606,-0.1457,0.0895,0.1959
557,r      ,557,2.631,3.878,2.634,-0.0749,0.1971,0.3125
558,r      ,558,0.183,3.181,3.153,0.1377,0.1188,0.0623
559,r      ,559,4.644,2.578,0.879,0.1564,-0.1324,-0.1414
560,r      ,560,0.925,3.422,4.221,-0.1637,0.055,-0.1276
561,r      ,561,0.888,0.635,4.355,0.0607,0.2173,-0.0173
562,r      ,562,3.365,0.119,0.502,0.0695,0.0013,-0.1622
563,r      ,563,2.033,4.445,0.947,-0.0867,-0.0498,-0.1202
564,r      ,564,2.555,3.452,3.394,-0.1492,0.14,0.1039
565,r      ,565,0.859,0.915,3.845,0.1446,0.1931,0.0862
566,r      ,566,1,3.474,0.914,-0.2381,-0.0517,0.1549
567,r      ,567,2.459,2.207,0.399,-0.1401,0.1502,-0.1042
568,r      ,568,2.848,2.128,4.781,0.2256,-0.0146,-0.1664
569,r      ,569,2.899,0.372,3.315,-0.22,0.194,0.0018
570,r      ,570,0.274,0.516,2.581,-0.1639,0.1984,-0.2025
571,r      ,571,2.733,0.517,2.33,-0.0197,-0.1723,0.2976
572,r      ,572,0.528,1.945,4.977,-0.0067,-0.0354,0.0568
573,r      ,573,4.516,2.982,1.843,-0.0485,-0.0809,-0.2931
574,r      ,574,1.44,2.974,4.692,0.0056,-0.0874,0.4711
575,r      ,575,3.999,0.92,2.156,-0.0298,0.0712,0.0002
576,r      ,576,0.901,1.042,0.513,-0.1248,0.1505,0.2415
577,r      ,577,1.949,1.842,2.314,0.168,-0.0977,0.1069
578,r      ,578,4.856,4.913,2.492,0.1178,-0.0192,0.2768
579,r      ,579,0.009,4.41,0.438,-0.1072,0.2777,0.071
580,r      ,580,2.03,0.934,1.662,-0.06,-0.1812,0.2111
581,r      ,581,2.845,0.077,1.654,0.1243,-0.1987,0.1043
582,r      ,582,1.366,3.698,2.731,-0.1493,0.0013,-0.0869
583,r      ,583,1.75,2.505,3.843,0.1853,-0.0854,-0.0923
584,r      ,584,0.877,4.079,0.979,0.1997,0.1047,-0.1145
585,r      ,585,4.371,2.09,3.326,0.0481,0.1955,-0.1043
586,r      ,586,3.541,0.85,2.529,0.1209,0.0311,-0.293
587,r      ,587,1.777,1.849,3.622,0.2216,-0.2239,0.1647
588,r      ,588,1.656,2.037,0.624,0.0932,-0.1443,0.065
589,r      ,589,4.097,4.811,3.421,-0.1075,0.1895,0.4511
590,r      ,590,3.711,3.967,0.225,0.0348,0.0918,-0.2133
591,r      ,591,3.983,1.596,1.977,0.1904,0.1863,0.2626
592,r      ,592,3.126,1.399,0.586,-0.0679,-0.0081,-0.0416
593,r      ,593,3.262,0.013,4.167,0.1887,0.0918,0.1632
594,r      ,594,3.607,4.275,3.118,0.0744,0.1514,0.0303
595,r      ,595,2.421,3.121,2.501,0.3687,-0.1154,0.5451
596,r      ,596,4.959,4.276,4.022,-0.2529,0.0608,-0.0876
597,r      ,597,0.63,0.429,2.39,0.2044,0.0112,-0.1022
598,r      ,598,3.824,3,3.455,-0.1912,-0.0837,-0.1672
599,r      ,599,0.54,2.751,2.333,0.1027,0.0397,0.4456
600,r      ,600,2.182,3.863,4.153,0.2115,-0.0062,0.0753
601,r      ,601,1.91,4.767,2.418,0.1513,-0.4971,-0.0387
602,r      ,602,0.358,4.284,3.698,0.0953,-0.138,-0.1389
603,r      ,603,1.074,1.942,4.979,0.2556,0.3282,-0.0988
604,r      ,604,3.341,0.405,1.506,-0.17,-0.077,0.162
605,r      ,605,0.207,2.894,2.864,-0.2793,0.4256,0.1325
606,r      ,606,3.658,2.775,2.216,0.0887,-0.0031,0.3792
607,r      ,607,4.665,1.916,3.48,0.0138,0.2899,-0.2305
608,r      ,608,4.39,2.353,1.177,0.1381,-0.042,-0.1553
609,r      ,609,3.162,1.198,2.272,0.0395,0.104,-0.4076
610,r      ,610,1.688,1.7,4.428,-0.3099,-0.295,-0.3416
611,r      ,611,2.863,1.721,0.584,0.0598,0.0269,-0.1598
612,r      ,612,2.889,3.958,1.369,0.3183,0.0741,-0.405
613,r      ,613,2.259,4.44,2.595,0.0651,0.075,0.1636
614,r      ,614,1.122,2.141,4.21,0.0294,0.1913,0.4016
615,r      ,615,4.161,0.494,0.213,-0.2346,0.0755,-0.035
616,r      ,616,2.83,2.061,0.436,-0.1477,-0.1188,0.2062
617,r      ,617,0.277,3.864,3.492,-0.1163,-0.0236,0.0835
618,r      ,618,0.524,2.857,1.558,-0.2934,0.3524,-0.2547
619,r      ,619,4.011,2.581,2.566,0.0352,0.1216,-0.1528
620,r      ,620,1.558,0.41,4.412,-0.2621,-0.1297,-0.1315
621,r      ,621,4.383,4.872,2.335,0.1939,0.2288,-0.0667
622,r      ,622,4.004,4.646,4.634,-0.1584,0.0628,-0.1609
623,r      ,623,0.336,3.454,4.044,0.3632,0.1406,0.144
624,r      ,624,0.008,2.373,2.872,0.2326,0.0266,-0.5006
625,r      ,625,2.613,0.248,4.357,-0.0248,0.1447,0.0933
626,r      ,626,3.859,3.505,4.056,-0.2263,-0.124,0.4049
627,r      ,627,3.108,2.273,3.401,0.1535,-0.1664,0.1832
628,r      ,628,2.543,2.789,0.219,0.2663,0.0803,-0.4218
629,r      ,629,3.631,3.269,4.197,-0.0487,-0.1223,0.0753
630,r      ,630,3.268,2.913,2.304,0.1122,-0.0127,0.2975
631,r      ,631,1.429,4.087,1.329,-0.0102,0.2641,0.1915
632,r      ,632,2.991,1.132,0.724,-0.2563,0.1064,-0.229
633,r      ,633,1.362,0.576,0.796,-0.1718,0.092,-0.0978
634,r      ,634,3.032,2.462,2.647,-0.0398,-0.1462,0.0885
635,r      ,635,4.543,0.21,1.427,-0.1044,-0.1525,-0.1019
636,r      ,636,4.674,2.66,0.206,-0.1012,-0.1871,-0.2484
637,r      ,637,1.084,3.651,2.966,-0.0158,0.1377,-0.0551
638,r      ,638,1.633,0.186,3.034,0.2658,0.0675,-0.1883
639,r      ,639,4.328,1.15,3.521,-0.1538,0.3408,-0.1497
640,r      ,640,0.01,2.98,0.227,0.1978,0.3495,-0.1566
641,r      ,641,1.537,0.975,2.957,0.3252,0.1602,-0.1542
642,r      ,642,1.978,1.486,0.449,0.1535,-0.0591,0.09
643,r      ,643,0.686,3.393,1.141,0.2307,-0.1096,0.1196
644,r      ,644,2.201,3.756,2.567,0.0842,-0.1012,0.1414
645,r      ,645,0.246,0.902,4.528,-0.0833,-0.0905,-0.0371
646,r      ,646,3.405,0.295,3.923,-0.1672,0.0225,-0.0395
647,r      ,647,3.535,2.725,2.567,0.3347,0.2235,0.1778
648,r      ,648,1.965,0.699,3.423,-0.0309,-0.2978,-0.0299
649,r      ,649,1.128,2.331,2.633,0.1792,0.0369,0.1705
650,r      ,650,0.385,4.345,2.718,0.0437,0.2529,0.1106
651,r      ,651,3.62,3.917,2.549,0.0164,0.0271,-0.0879
652,r      ,652,2.816,3.134,3.462,0.0655,0.1036,0.1176
653,r      ,653,0.789,3.476,1.724,0.217,0.2769,-0.0258
654,r      ,654,4.222,3.306,1.653,0.008,0.1305,0.2894
655,r      ,655,3.716,0.52,4.794,-0.1154,-0.0312,0.2369
656,r      ,656,0.682,3.046,2.94,0.0593,-0.1624,0.1995
657,r      ,657,0.028,4.458,3.666,-0.2234,-0.0409,-0.061
658,r      ,658,3.401,1.203,1.518,-0.1776,-0.0875,-0.0119
659,r      ,659,1.997,1.01,4.69,0.1436,0.0452,0.0946
660,r      ,660,0.407,4.735,2.47,-0.022,-0.1933,0.0883
661,r      ,661,3.769,0.346,1.697,-0.0177,-0.2084,0.1565
662,r      ,662,3.063,3.343,4.227,-0.0433,0.0449,-0.1236
663,r      ,663,0.296,1.789,2.703,0.0644,-0.0683,0.0285
664,r      ,664,1.318,0.334,3.081,0.025,-0.1196,-0.029
665,r      ,665,3.571,0.953,1.354,0.0098,-0.0031,0.24
666,r      ,666,4.718,4.818,2.892,-0.0121,0.3386,0.0677
667,r      ,667,2.638,2.394,1.078,0.2794,-0.1535,0.0283
668,r      ,668,0.771,4.074,0.637,-0.1452,0.0121,0.0065
669,r      ,669,4.154,0.576,4.743,0.3834,-0.0728,-0.0602
670,r      ,670,3.055,1.404,3.508,-0.1622,0.1813,-0.0886
671,r      ,671,4.642,2.336,4.168,0.0683,-0.1115,-0.2575
672,r      ,672,1.571,3.412,2.517,-0.0571,0.1543,0.1338
673,r      ,673,2.306,4.193,2.872,-0.1278,-0.1711,0.0368
674,r      ,674,0.319,3.818,4.649,-0.0196,-0.1779,0.0924
675,r      ,675,4.958,1.025,4.38,0.1334,-0.2641,-0.1584
676,r      ,676,1.776,1.224,3.354,-0.2367,0.0967,0.0102
677,r      ,677,4.676,4.288,2.319,0.1021,0.1427,0.3017
678,r      ,678,4.27,0.241,2.901,-0.0381,-0.2718,0.1408
679,r      ,679,3.243,1.035,1.217,-0.2608,0.323,0.1138
680,r      ,680,3.655,2.224,3.923,-0.0591,-0.1388,-0.084
681,r      ,681,4.011,1.792,0.201,0.0787,0.2082,0.0284
682,r      ,682,1.585,4.848,4.732,-0.071,0.0239,0.2201
683,r      ,683,2.691,3.984,1.818,-0.023,0.153,0.0654
684,r      ,684,3.79,3.465,3.077,-0.3776,0.1498,0.2432
685,r      ,685,3.059,2.884,3.312,0.0442,-0.2,-0.1756
686,r      ,686,2.857,2.126,1.174,0.0076,-0.0339,0.114
687,r      ,687,1.557,4.465,4.056,0.1339,-0.0116,-0.0919
688,r      ,688,0.227,3.576,1.485,-0.1779,0.2141,0.0177
689,r      ,689,0.02,1.311,1.054,0.1955,0.0318,-0.0967
690,r      ,690,3.642,3.144,3.826,-0.2252,-0.011,0.167
691,r      ,691,3.061,1.896,1.393,0.3452,0.1591,-0.1438
692,r      ,692,0.136,3.017,2.466,-0.2412,0.0537,0.1238
693,r      ,693,4.809,0.331,4.089,0.0729,-0.2434,-0.1568
694,r      ,694,1.877,2.103,1.102,0.1493,0.2199,0.0457
695,r      ,695,0.091,2.025,2.218,0.1205,0.3931,-0.1179
696,r      ,696,4.864,1.715,4.379,0.059,-0.0686,-0.0396
697,r      ,697,0.779,3.396,2.108,0.1758,-0.0126,0.0056
698,r      ,698,3.014,1.706,4.226,0.0221,0.0649,-0.2016
699,r      ,699,0.275,4.947,4.352,-0.313,0.2964,-0.0122
700,r      ,700,1.288,1.623,0.294,0.0126,0.0362,-0.2443
701,r      ,701,2.399,4.117,0.085,0.2155,0.1731,-0.1906
702,r      ,702,2.936,1.227,1.198,-0.032,0.0065,-0.1308
703,r      ,703,1.173,0.946,4.832,0.1821,0.0455,0.0463
704,r      ,704,2.459,2.612,0.508,0.0978,-0.0002,0.005
705,r      ,705,1.603,0.328,3.959,0.0619,-0.1741,-0.081
706,r      ,706,0.268,0.457,3.498,0.0721,-0.4291,0.0547
707,r      ,707,2.147,0.981,4.988,0.1651,-0.1287,-0.1698
708,r      ,708,2.011,3.121,4.39,-0.1017,-0.2274,-0.1853
709,r      ,709,3.26,2.933,1.441,-0.116,-0.0603,-0.2416
710,r      ,710,1.611,2.831,1.731,-0.1788,-0.2102,-0.0778
711,r      ,711,3.892,1.617,2.865,0.0865,-0.4629,0.0374
712,r      ,712,3.816,2.086,2.355,-0.2739,-0.0891,-0.0539
713,r      ,713,4.95,1.863,2.842,-0.318,0.1232,-0.1435
714,r      ,714,0.056,3.75,1.715,0.0538,0.0182,-0.147
715,r      ,715,2.05,1.037,0.551,-0.03,-0.4613,-0.1942
716,r      ,716,2.55,3.038,3.828,-0.0619,-0.2373,-0.2059
717,r      ,717,4.129,2.452,0.473,-0.0968,0.0182,0.2031
718,r      ,718,0.631,3.53,1.448,0.145,0.0348,-0.0963
719,r      ,719,3.822,2.949,0.775,0.2943,0.321,-0.2037
720,r      ,720,4.579,1.635,4.601,0.0109,0.2247,0.0053
721,r      ,721,2.01,1.919,2.687,0.17,-0.164,-0.0984
722,r      ,722,3.009,0.879,0.977,-0.1229,0.3528,0.0158
723,r      ,723,4.986,2.607,4.49,-0.1942,-0.0361,-0.0414
724,r      ,724,4.979,1.542,3.801,-0.1338,-0.0204,0.1992
725,r      ,725,2.749,4.328,4.442,-0.0984,0.0454,-0.1757
726,r      ,726,0.812,2.854,0.447,-0.3109,0.4018,0.0496
727,r      ,727,0.155,1.644,0.167,-0.085,0.2677,-0.0598
728,r      ,728,2.832,4.356,3.205,0.2498,0.0843,0.0193
729,r      ,729,2.359,1.697,2.664,-0.074,0.2934,-0.0668
730,r      ,730,1.324,1.591,1.691,-0.0798,-0.0996,-0.0985
731,r      ,731,2.982,3.668,3.289,-0.0543,-0.0726,-0.1421
732,r      ,732,2.485,1.099,2.525,0.3684,0.148,-0.2061
733,r      ,733,4.675,3.746,2.707,0.0836,-0.0872,-0.0531
734,r      ,734,3.638,0.223,4.324,-0.3489,-0.1229,0.0905
735,r      ,735,4.721,2.964,0.915,-0.1685,0.0014,0.0907
736,r      ,736,1.044,3.032,0.917,-0.2626,0.0313,-0.0984
737,r      ,737,4.105,2.542,4.836,-0.248,0.1521,-0.0378
738,r      ,738,2.929,2.586,3.282,-0.2581,-0.1027,0.1288
739,r      ,739,3.317,4.701,1.998,0.2753,-0.0164,-0.1039
740,r      ,740,1.817,0.075,4.007,-0.0106,-0.2469,0.004
741,r      ,741,1.729,1.677,0.227,-0.0777,-0.0188,-0.2127
742,r      ,742,2.679,4.536,3.845,-0.0702,0.1134,-0.0445
743,r      ,743,4.238,0.745,2.734,-0.0589,-0.3318,0.05
744,r      ,744,2.182,2.938,1.08,-0.3707,-0.022,0.3512
745,r      ,745,3.884,0.071,3.642,0.1824,-0.0289,0.1362
746,r      ,746,2.484,3.629,2.405,-0.3089,0.0056,-0.1683
747,r      ,747,1.559,0.594,3.093,0.272,0.0406,0.1452
748,r      ,748,0.584,0.414,4.13,-0.1371,0.064,0.206
749,r      ,749,4.78,1.217,2.347,0.0285,0.0808,-0.148
750,r      ,750,4.929,3.164,4.954,-0.1697,0.0858,0.1878
751,r      ,751,4.004,0.793,4.44,0.1284,0.1645,0.1671
752,r      ,752,2.684,0.236,3.999,-0.1763,0.0424,0.2092
753,r      ,753,0.926,1.445,0.437,0.1571,-0.1565,0.0105
754,r      ,754,4.356,2.133,4.081,-0.0473,0.2596,0.0454
755,r      ,755,4.527,1.201,0.385,0.2124,0.0451,0.0671
756,r      ,756,3.171,4.978,1.033,-0.2126,-0.3942,-0.1043
757,r      ,757,4.015,0.962,0.599,-0.1614,0.1368,0.1354
758,r      ,758,3.394,1.954,0.943,0.194,-0.0038,-0.105
759,r      ,759,3.817,1.416,3.324,-0.0785,-0.1704,-0.2256
760,r      ,760,0.078,2.745,0.954,-0.3158,0.2039,0.0406
761,r      ,761,2.075,0.264,4.609,-0.2602,-0.0056,0.3195
762,r      ,762,2.522,4.496,4.161,0.2496,0.1746,-0.2462
763,r      ,763,4.102,2.581,3.902,0.1082,0.0083,0.0541
764,r      ,764,4.546,2.874,3.101,0.0778,0.1311,-0.0322
765,r      ,765,0.774,0.343,3.763,-0.0545,0.3111,-0.0365
766,r      ,766,2.578,3.044,4.754,0.134,-0.1426,0.236
767,r      ,767,2.738,4.096,0.249,0.0384,-0.2976,0.0495
768,r      ,768,4.743,2.781,4.116,0.5279,-0.1032,0.0598
769,r      ,769,3.403,1.079,0.039,0.0713,0.1917,-0.2675
770,r      ,770,3.391,4.349,2.862,-0.0561,-0.0967,0.0072
771,r      ,771,3.637,3.206,0.128,0.0029,0.0356,0.0618
